,favorite_count,retweet_count,tweet_id
947,3455,1097,751456908746354688
948,13499,6497,751251247299190784
949,6798,2021,751205363882532864
950,5491,1440,751132876104687617
951,5170,1539,750868782890057730
952,14249,5584,750719632563142656
953,4807,1270,750506206503038976
954,14213,4780,750429297815552001
955,4889,1257,750383411068534784
956,741,35,750381685133418496
957,3336,1067,750147208377409536
958,3911,1397,750132105863102464
959,4653,1432,750117059602808832
960,3277,931,750101899009982464
961,2337,600,750086836815486976
962,8448,3690,750071704093859840
963,3373,981,750056684286914561
964,3421,684,750041628174217216
965,2922,871,750026558547456000
966,3492,1005,750011400160841729
967,3261,891,749996283729883136
968,5505,2707,749981277374128128
969,5009,1447,749774190421639168
970,6573,1843,749417653287129088
971,2827,602,749403093750648834
972,9261,3827,749395845976588288
973,5912,2445,749317047558017024
974,6211,2288,749075273010798592
975,5161,1673,749064354620928000
976,3336,861,749036806121881602
977,11562,3764,748977405889503236
978,6298,2483,748932637671223296
979,2977,1041,748705597323898880
980,5094,1765,748699167502000129
981,4561,1468,748692773788876800
982,6536,2200,748575535303884801
983,2345,742,748568946752774144
984,5615,1366,748346686624440324
985,8266,4550,748337862848962560
986,3990,844,748324050481647620
987,3953,789,748307329658011649
988,15186,8588,748220828303695873
989,6233,2377,747963614829678593
990,7127,2810,747933425676525569
991,3171,1093,747885874273214464
992,3017,822,747844099428986880
993,5222,1283,747816857231626240
994,1483,174,747651430853525504
995,13853,6436,747648653817413632
996,2495,601,747600769478692864
997,3960,1162,747594051852075008
998,5977,1743,747512671126323200
999,4160,1140,747461612269887489
1000,5842,2126,747439450712596480
1001,0,3173,747242308580548608
1002,5669,1737,747219827526344708
1003,3633,1010,747204161125646336
1004,10302,4414,747103485104099331
1005,3098,328,746906459439529985
1006,6429,2363,746872823977771008
1007,5685,1892,746818907684614144
1008,5226,1756,746790600704425984
1009,10257,4279,746757706116112384
1010,6486,1967,746726898085036033
1011,5407,2052,746542875601690625
1012,0,1082,746521445350707200
1013,4980,1188,746507379341139972
1014,6487,1812,746369468511756288
1015,7396,2420,746131877086527488
1016,3803,905,746056683365994496
1017,4339,1172,745789745784041472
1018,7477,2551,745712589599014916
1019,7630,2791,745433870967832576
1020,9202,2686,745422732645535745
1021,7684,3050,745314880350101504
1022,8389,3869,745074613265149952
1023,7761,2512,745057283344719872
1024,3202,692,744995568523612160
1025,8438,2954,744971049620602880
1026,5999,1707,744709971296780288
1027,7243,2355,744334592493166593
1028,128162,77281,744234799360020481
1029,1824,410,744223424764059648
1030,4445,1198,743980027717509120
1031,3904,1051,743895849529389061
1032,0,2302,743835915802583040
1033,4801,1512,743609206067040256
1034,19777,7210,743595368194129920
1035,3769,1031,743545585370791937
1036,8463,4054,743510151680958465
1037,4522,1329,743253157753532416
1038,6636,2094,743222593470234624
1039,4106,1499,743210557239623680
1040,7556,3890,742534281772302336
1041,4755,2180,742528092657332225
1042,7767,4250,742465774154047488
1043,10549,4175,742423170473463808
1044,7276,2179,742385895052087300
1045,4644,1508,742161199639494656
1046,5509,1710,742150209887731712
1047,4870,1655,741793263812808706
1048,8749,3030,741743634094141440
1049,3931,915,741438259667034112
1050,9394,3544,741303864243200000
1051,10730,6060,741099773336379392
1052,10096,3393,741067306818797568
1053,6854,3030,740995100998766593
1054,3646,1022,740711788199743490
1055,3034,853,740699697422163968
1056,19399,7468,740676976021798912
1057,37142,14601,740373189193256964
1058,2654,480,740365076218183684
1059,3529,936,740359016048689152
1060,7154,2156,740214038584557568
1061,21349,6496,739979191639244800
1062,4335,1181,739932936087216128
1063,4047,932,739844404073074688
1064,4080,1497,739623569819336705
1065,5754,1815,739606147276148736
1066,42555,23514,739544079319588864
1067,7706,3222,739485634323156992
1068,73278,50825,739238157791694849
1069,115,6,738891149612572673
1070,4029,1245,738885046782832640
1071,3571,889,738883359779196928
1072,5448,1711,738537504001953792
1073,3502,932,738402415918125056
1074,4620,1323,738184450748633089
1075,9405,3737,738166403467907072
1076,2702,722,738156290900254721
1077,5632,1935,737826014890496000
1078,10681,3787,737800304142471168
1079,5397,1465,737678689543020544
1080,11030,4880,737445876994609152
1081,3856,882,737322739594330112
1082,15676,8096,737310737551491075
1083,4616,1906,736736130620620800
1084,18984,8151,736392552031657984
1085,4272,1365,736365877722001409
1086,8683,3023,736225175608430592
1087,8448,3250,736010884653420544
1088,3848,1256,735991953473572864
1089,4295,1197,735648611367784448
1090,6613,2589,735635087207878657
1091,13886,5552,735274964362878976
1092,3589,965,735256018284875776
1093,3344,1055,735137028879360001
1094,2922,562,734912297295085568
1095,13422,6885,734787690684657664
1096,2674,590,734776360183431168
1097,1600,431,734559631394082816
1098,3833,851,733828123016450049
1099,3919,1103,733822306246479872
1100,3356,1037,733482008106668032
1101,4489,1402,733460102733135873
1102,45356,17321,733109485275860992
1103,2603,584,732732193018155009
1104,3767,964,732726085725589504
1105,3938,845,732585889486888962
1106,8623,2748,732375214819057664
1107,15941,5961,732005617171337216
1108,3721,1073,731285275100512256
1109,4089,1387,731156023742988288
1110,6530,2164,730924654643314689
1111,5257,2358,730573383004487680
1112,3703,1135,730427201120833536
1113,4085,1148,730211855403241472
1114,5214,2108,730196704625098752
1115,4294,1220,729854734790754305
1116,1817,418,729838605770891264
1117,4259,1350,729823566028484608
1118,6198,2513,729463711119904772
1119,2010,359,729113531270991872
1120,3381,892,728986383096946689
1121,4973,1848,728760639972315136
1122,2979,740,728751179681943552
1123,3534,1139,728653952833728512
1124,5255,2197,728409960103686147
1125,3918,1041,728387165835677696
1126,4593,1281,728046963732717569
1127,4845,1830,728035342121635841
1128,4374,1194,728015554473250816
1129,3128,695,727685679342333952
1130,6295,1910,727644517743104000
1131,4766,1338,727524757080539137
1132,3535,816,727314416056803329
1133,3237,896,727286334147182592
1134,4122,1492,727175381690781696
1135,3877,1445,727155742655025152
1136,7335,2665,726935089318363137
1137,4088,1642,726887082820554753
1138,3781,1097,726828223124897792
1139,4707,1266,726224900189511680
1140,7511,2885,725842289046749185
1141,4433,1481,725786712245440512
1142,5527,1942,725729321944506368
1143,1504,677,725458796924002305
1144,3948,1424,724983749226668032
1145,2523,698,724771698126512129
1146,5656,1797,724405726123311104
1147,4615,1924,724049859469295616
1148,2840,607,724046343203856385
1149,4460,1728,724004602748780546
1150,4135,1334,723912936180330496
1151,8224,3248,723688335806480385
1152,3218,971,723673163800948736
1153,5645,2048,723179728551723008
1154,4379,1712,722974582966214656
1155,5277,1784,722613351520608256
1156,4961,2047,721503162398597120
1157,2687,666,721001180231503872
1158,3322,842,720785406564900865
1159,2637,743,720775346191278080
1160,4394,1621,720415127506415616
1161,6832,2753,720389942216527872
1162,3058,1059,720340705894408192
1163,4142,1233,720059472081784833
1164,5215,2184,720043174954147842
1165,5150,1911,719991154352222208
1166,4862,1582,719704490224398336
1167,5386,2111,719551379208073216
1168,2972,803,719367763014393856
1169,4694,1357,719339463458033665
1170,3630,1039,719332531645071360
1171,3712,1200,718971898235854848
1172,5579,1915,718939241951195136
1173,20170,8821,718631497683582976
1174,2605,525,718613305783398402
1175,2651,1101,718540630683709445
1176,2881,581,718460005985447936
1177,5196,1638,718454725339934721
1178,2052,547,718246886998687744
1179,4120,1086,718234618122661888
1180,2608,649,717841801130979328
1181,3086,1226,717790033953034240
1182,6134,2004,717537687239008257
1183,1706,496,717428917016076293
1184,3361,921,717421804990701568
1185,6670,2074,717047459982213120
1186,3484,1067,717009362452090881
1187,4544,1276,716802964044845056
1188,5884,1514,716791146589110272
1189,1306,460,716730379797970944
1190,13971,6413,716447146686459905
1191,2517,239,716439118184652801
1192,2961,1187,716285507865542656
1193,5204,1896,716080869887381504
1194,3404,955,715928423106027520
1195,3975,1551,715758151270801409
1196,4969,1847,715733265223708672
1197,2986,615,715704790270025728
1198,4158,1407,715696743237730304
1199,4604,1768,715680795826982913
1200,5828,1713,715360349751484417
1201,3215,744,715342466308784130
1202,2568,713,715220193576927233
1203,5457,2053,715200624753819648
1204,4440,1348,715009755312439296
1205,4001,1127,714982300363173890
1206,7845,4657,714962719905021952
1207,4404,1548,714957620017307648
1208,3479,1090,714631576617938945
1209,3856,1016,714606013974974464
1210,2892,1269,714485234495041536
1211,3201,778,714258258790387713
1212,3479,916,714251586676113411
1213,2416,959,714214115368108032
1214,4579,1526,714141408463036416
1215,3484,848,713919462244790272
1216,2036,596,713909862279876608
1217,3009,811,713900603437621249
1218,5192,1497,713761197720473600
1219,4702,1407,713411074226274305
1220,7665,3092,713177543487135744
1221,4755,1583,713175907180089344
1222,19837,7340,712809025985978368
1223,13185,5450,712717840512598017
1224,4438,1326,712668654853337088
1225,5669,1703,712438159032893441
1226,260,25,712309440758808576
1227,4046,1133,712097430750289920
1228,3134,981,712092745624633345
1229,3447,529,712085617388212225
1230,2416,684,712065007010385924
1231,0,137,711998809858043904
1232,8584,2522,711968124745228288
1233,3025,1074,711743778164514816
1234,9499,4505,711732680602345472
1235,35021,19909,711694788429553666
1236,4125,1000,711652651650457602
1237,3894,1240,711363825979756544
1238,3524,797,711306686208872448
1239,3193,683,711008018775851008
1240,4855,1515,710997087345876993
1241,2715,748,710844581445812225
1242,2868,586,710833117892898816
1243,2460,615,710658690886586372
1244,5117,2560,710609963652087808
1245,4864,2049,710588934686908417
1246,2524,800,710296729921429505
1247,2271,563,710283270106132480
1248,4826,1377,710272297844797440
1249,2561,1227,710269109699739648
1250,3101,972,710153181850935296
1251,2952,976,710140971284037632
1252,5860,2173,710117014656950272
1253,3179,1167,709918798883774466
1254,718,108,709901256215666688
1255,3740,1300,709852847387627521
1256,3765,1319,709566166965075968
1257,3500,1161,709556954897764353
1258,1586,263,709519240576036864
1259,2373,645,709449600415961088
1260,2795,759,709409458133323776
1261,2553,627,709225125749587968
1262,13444,6368,709207347839836162
1263,2570,697,709198395643068416
1264,2147,735,709179584944730112
1265,2183,453,709158332880297985
1266,5079,1795,709042156699303936
1267,1910,716,708853462201716736
1268,3166,979,708845821941387268
1269,1815,549,708834316713893888
1270,17621,7599,708810915978854401
1271,2927,887,708738143638450176
1272,2720,797,708711088997666817
1273,2716,740,708479650088034305
1274,3279,894,708469915515297792
1275,17097,11031,708400866336894977
1276,3850,1468,708356463048204288
1277,2510,806,708349470027751425
1278,4555,1684,708149363256774660
1279,3616,916,708130923141795840
1280,2866,1066,708119489313951744
1281,2065,589,708109389455101952
1282,4658,2102,708026248782585858
1283,3316,1223,707995814724026368
1284,51,2,707983188426153984
1285,2876,1056,707969809498152960
1286,3500,1033,707776935007539200
1287,2654,667,707741517457260545
1288,4377,2700,707738799544082433
1289,3657,1093,707693576495472641
1290,2757,957,707629649552134146
1291,18119,7016,707610948723478529
1292,2436,761,707420581654872064
1293,2427,652,707411934438625280
1294,3748,1426,707387676719185920
1295,3514,1177,707377100785885184
1296,2632,702,707315916783140866
1297,2947,875,707297311098011648
1298,2747,740,707059547140169728
1299,2349,874,707038192327901184
1300,4336,1500,707021089608753152
1301,2454,648,707014260413456384
1302,15569,8567,706904523814649856
1303,2211,660,706901761596989440
1304,3543,1057,706681918348251136
1305,2751,1194,706644897839910912
1306,2304,688,706593038911545345
1307,3692,1539,706538006853918722
1308,3310,1126,706516534877929472
1309,3680,1003,706346369204748288
1310,22914,8744,706310011488698368
1311,1814,511,706291001778950144
1312,2909,1000,706265994973601792
1313,4189,2433,706169069255446529
1314,5503,1761,706166467411222528
1315,1596,420,706153300320784384
1316,3317,806,705975130514706432
1317,3360,973,705970349788291072
1318,2539,619,705898680587526145
1319,2089,578,705786532653883392
1320,3394,1263,705591895322394625
1321,3164,1008,705475953783398401
1322,4761,1803,705442520700944385
1323,4077,1856,705428427625635840
1324,3205,818,705239209544720384
1325,2761,880,705223444686888960
1326,2298,564,705102439679201280
1327,2325,661,705066031337840642
1328,4548,1217,704871453724954624
1329,2411,598,704859558691414016
1330,5464,1679,704847917308362754
1331,2830,1101,704819833553219584
1332,7106,3173,704761120771465216
1333,3142,1090,704499785726889984
1334,817,92,704491224099647488
1335,3638,1156,704480331685040129
1336,8600,3881,704364645503647744
1337,1691,386,704347321748819968
1338,1622,509,704134088924532736
1339,1986,616,704113298707505153
1340,3126,1000,704054845121142784
1341,1973,509,703774238772166656
1342,3522,1240,703769065844768768
1343,2779,752,703631701117943808
1344,4132,1664,703611486317502464
1345,4073,1511,703425003149250560
1346,2637,761,703407252292673536
1347,3752,1249,703382836347330562
1348,2038,422,703356393781329922
1349,2108,607,703268521220972544
1350,7897,3378,703079050210877440
1351,28267,13733,703041949650034688
1352,2773,791,702932127499816960
1353,1729,492,702899151802126337
1354,3437,1176,702684942141153280
1355,2343,612,702671118226825216
1356,11063,3587,702598099714314240
1357,3072,1052,702539513671897089
1358,3424,1698,702332542343577600
1359,3516,1129,702321140488925184
1360,2647,834,702276748847800320
1361,5138,1464,702217446468493312
1362,3682,1080,701981390485725185
1363,4081,1112,701952816642965504
1364,3813,1507,701889187134500865
1365,3671,1848,701805642395348998
1366,2236,502,701601587219795968
1367,3010,1022,701570477911896070
1368,2836,663,701545186879471618
1369,13100,5616,701214700881756160
1370,2381,628,700890391244103680
1371,2778,667,700864154249383937
1372,2603,544,700847567345688576
1373,2604,1045,700796979434098688
1374,24469,10271,700747788515020802
1375,2821,873,700518061187723268
1376,2438,624,700505138482569216
1377,4439,1969,700462010979500032
1378,2839,814,700167517596164096
1379,2399,725,700151421916807169
1380,8079,3020,700143752053182464
1381,2824,756,700062718104104960
1382,2212,635,700029284593901568
1383,3539,1470,700002074055016451
1384,3265,1055,699801817392291840
1385,2406,543,699788877217865730
1386,2964,1352,699779630832685056
1387,2099,667,699775878809702401
1388,10976,5016,699691744225525762
1389,6352,2855,699446877801091073
1390,2325,557,699434518667751424
1391,1468,362,699423671849451520
1392,2206,675,699413908797464576
1393,2008,481,699370870310113280
1394,3377,947,699323444782047232
1395,2391,688,699088579889332224
1396,2616,715,699079609774645248
1397,3213,1293,699072405256409088
1398,4046,1986,699060279947165696
1399,2792,1305,699036661657767936
1400,3626,1079,698989035503689728
1401,2898,982,698953797952008193
1402,2722,680,698907974262222848
1403,2650,751,698710712454139905
1404,1556,413,698703483621523456
1405,1375,374,698635131305795584
1406,2481,678,698549713696649216
1407,2002,492,698355670425473025
1408,2430,1040,698342080612007937
1409,5085,2197,698262614669991936
1410,17964,6540,698195409219559425
1411,3011,802,698178924120031232
1412,1631,363,697995514407682048
1413,3518,1413,697990423684476929
1414,2574,755,697943111201378304
1415,3232,1298,697881462549430272
1416,1867,589,697630435728322560
1417,3376,1102,697616773278015490
1418,3243,1376,697596423848730625
1419,2190,551,697575480820686848
1420,2218,1239,697516214579523584
1421,2589,740,697482927769255936
1422,3658,1511,697463031882764288
1423,4997,2032,697270446429966336
1424,3522,1088,697259378236399616
1425,3231,1270,697255105972801536
1426,2697,731,697242256848379904
1427,3421,1122,696900204696625153
1428,2519,738,696894894812565505
1429,5174,1957,696886256886657024
1430,2622,781,696877980375769088
1431,1576,388,696754882863349760
1432,2228,1032,696744641916489729
1433,2545,712,696713835009417216
1434,4173,1848,696518437233913856
1435,1309,162,696490539101908992
1436,2725,1132,696488710901260288
1437,3438,1246,696405997980676096
1438,2074,726,696100768806522880
1439,3207,1281,695816827381944320
1440,3409,852,695794761660297217
1441,2004,817,695767669421768709
1442,4897,2304,695629776980148225
1443,4659,1979,695446424020918272
1444,9223,3903,695409464418041856
1445,3905,1616,695314793360662529
1446,2821,674,695095422348574720
1447,3041,1206,695074328191332352
1448,1719,656,695064344191721472
1449,2854,863,695051054296211456
1450,2891,1004,694925794720792577
1451,2964,1026,694905863685980160
1452,38168,15814,694669722378485760
1453,1612,316,694356675654983680
1454,2180,678,694352839993344000
1455,1688,531,694342028726001664
1456,2148,546,694329668942569472
1457,4487,2232,694206574471057408
1458,3149,1014,694183373896572928
1459,3622,1132,694001791655137281
1460,2003,443,693993230313091072
1461,1849,404,693942351086120961
1462,2887,649,693647888581312512
1463,1436,142,693644216740769793
1464,2723,455,693642232151285760
1465,2624,877,693629975228977152
1466,1648,406,693622659251335168
1467,5422,2153,693590843962331137
1468,1759,281,693582294167244802
1469,1897,684,693486665285931008
1470,3595,1360,693280720173801472
1471,2551,899,693267061318012928
1472,2387,549,693262851218264065
1473,3063,802,693231807727280129
1474,8453,3506,693155686491000832
1475,1839,671,693109034023534592
1476,2004,504,693095443459342336
1477,2858,814,692919143163629568
1478,2606,961,692905862751522816
1479,1917,661,692901601640583168
1480,2437,883,692894228850999298
1481,3078,963,692828166163931137
1482,7314,3979,692752401762250755
1483,4649,1684,692568918515392513
1484,3421,1486,692535307825213440
1485,1978,457,692530551048294401
1486,1579,253,692423280028966913
1487,10028,3807,692417313023332352
1488,2699,900,692187005137076224
1489,2310,872,692158366030913536
1490,1754,429,692142790915014657
1491,3643,1393,692041934689402880
1492,3067,1048,692017291282812928
1493,4223,1802,691820333922455552
1494,8708,4602,691793053716221953
1495,3094,1121,691756958957883396
1496,2075,558,691675652215414786
1497,2538,626,691483041324204033
1498,4346,1253,691459709405118465
1499,2838,932,691444869282295808
1500,20724,8371,691416866452082688
1501,2764,722,691321916024623104
1502,3174,981,691096613310316544
1503,1822,372,691090071332753408
1504,6336,3154,690989312272396288
1505,3826,1379,690959652130045952
1506,4433,2185,690938899477221376
1507,3521,1117,690932576555528194
1508,4041,1403,690735892932222976
1509,2320,570,690728923253055490
1510,2488,866,690690673629138944
1511,1399,307,690649993829576704
1512,308,19,690607260360429569
1513,2102,657,690597161306841088
1514,1998,494,690400367696297985
1515,3480,947,690374419777196032
1516,2850,976,690360449368465409
1517,1607,558,690348396616552449
1518,1804,454,690248561355657216
1519,2988,1135,690021994562220032
1520,2682,808,690015576308211712
1521,3916,1851,690005060500217858
1522,1525,412,689999384604450816
1523,1573,502,689993469801164801
1524,1459,487,689977555533848577
1525,2594,759,689905486972461056
1526,3228,1302,689877686181715968
1527,2316,824,689835978131935233
1528,3420,1014,689661964914655233
1529,11137,4269,689659372465688576
1530,2400,716,689623661272240129
1531,12461,6052,689599056876867584
1532,2204,509,689557536375177216
1533,3627,1566,689517482558820352
1534,2407,1013,689289219123089408
1535,3521,1210,689283819090870273
1536,2141,788,689280876073582592
1537,1239,269,689275259254616065
1538,2744,1178,689255633275777024
1539,3272,1100,689154315265683456
1540,2175,567,689143371370250240
1541,2921,958,688916208532455424
1542,2265,847,688908934925697024
1543,2250,862,688898160958271489
1544,2388,768,688894073864884227
1545,1472,405,688828561667567616
1546,1026,215,688804835492233216
1547,2373,728,688789766343622656
1548,2788,770,688547210804498433
1549,2468,799,688519176466644993
1550,9970,4881,688385280030670848
1551,2381,918,688211956440801280
1552,2266,645,688179443353796608
1553,3019,860,688116655151435777
1554,1835,394,688064179421470721
1555,5863,2778,687841446767013888
1556,2923,1250,687826841265172480
1557,2682,1045,687818504314159109
1558,2559,766,687807801670897665
1559,1887,721,687732144991551489
1560,2613,928,687704180304273409
1561,2078,563,687664829264453632
1562,2052,630,687494652870668288
1563,1714,273,687480748861947905
1564,2117,591,687476254459715584
1565,2185,593,687460506001633280
1566,2031,687,687399393394311168
1567,21545,10055,687317306314240000
1568,4665,2090,687312378585812992
1569,5852,2517,687127927494963200
1570,2320,557,687124485711986689
1571,6214,2713,687109925361856513
1572,2503,1090,687102708889812993
1573,2404,670,687096057537363968
1574,9218,3482,686947101016735744
1575,3767,1507,686760001961103360
1576,3725,1604,686749460672679938
1577,4443,1315,686730991906516992
1578,3005,884,686683045143953408
1579,3938,1490,686618349602762752
1580,2020,593,686606069955735556
1581,1883,750,686394059078897668
1582,3478,973,686386521809772549
1583,2370,618,686377065986265092
1584,2355,751,686358356425093120
1585,4284,1830,686286779679375361
1586,2362,810,686050296934563840
1587,1238,133,686035780142297088
1588,3336,1284,686034024800862208
1589,2647,459,686007916130873345
1590,1947,702,686003207160610816
1591,2266,590,685973236358713344
1592,1758,672,685943807276412928
1593,8075,3197,685906723014619143
1594,2169,138,685681090388975616
1595,2501,632,685667379192414208
1596,3475,1604,685663452032069632
1597,3136,852,685641971164143616
1598,35330,17205,685547936038666240
1599,3261,1268,685532292383666176
1600,10179,4391,685325112850124800
1601,2839,711,685321586178670592
1602,3579,1183,685315239903100929
1603,2213,482,685307451701334016
1604,3329,1330,685268753634967552
1605,2487,735,685198997565345792
1606,4382,1565,685169283572338688
1607,2454,422,684969860808454144
1608,7146,3434,684959798585110529
1609,3446,1150,684940049151070208
1610,3759,521,684926975086034944
1611,3748,1608,684914660081053696
1612,2006,585,684902183876321280
1613,2252,910,684880619965411328
1614,37611,23699,684830982659280897
1615,2910,1090,684800227459624960
1616,9569,3880,684594889858887680
1617,4413,1548,684588130326986752
1618,3219,1358,684567543613382656
1619,2837,1059,684538444857667585
1620,4137,1284,684481074559381504
1621,2115,610,684460069371654144
1622,8746,3621,684241637099323392
1623,1328,232,684225744407494656
1624,4119,1519,684222868335505415
1625,2324,1132,684200372118904832
1626,2050,570,684195085588783105
1627,3727,1291,684188786104872960
1628,2160,739,684177701129875456
1629,3188,1643,684147889187209216
1630,2129,523,684122891630342144
1631,4400,1576,684097758874210310
1632,4060,1226,683857920510050305
1633,2060,385,683852578183077888
1634,2808,1077,683849932751646720
1635,2809,1213,683834909291606017
1636,2985,1159,683828599284170753
1637,3586,1486,683773439333797890
1638,6978,3661,683742671509258241
1639,7883,3190,683515932363329536
1640,3387,1052,683498322573824003
1641,2816,1087,683481228088049664
1642,2612,735,683462770029932544
1643,4167,1766,683449695444799489
1644,8141,2618,683391852557561860
1645,3152,1034,683357973142474752
1646,3084,1146,683142553609318400
1647,3638,1002,683111407806746624
1648,2319,717,683098815881154561
1649,2127,617,683078886620553216
1650,2310,804,683030066213818368
1651,39655,18368,682962037429899265
1652,1893,203,682808988178739200
1653,2644,1229,682788441537560576
1654,1626,479,682750546109968385
1655,1408,393,682697186228989953
1656,3263,1175,682662431982772225
1657,2202,658,682638830361513985
1658,3664,1272,682429480204398592
1659,8109,1942,682406705142087680
1660,2384,749,682393905736888321
1661,1786,511,682389078323662849
1662,3293,1096,682303737705140231
1663,4464,1342,682259524040966145
1664,3478,1300,682242692827447297
1665,19641,10909,682088079302213632
1666,5311,1861,682059653698686977
1667,3433,1063,682047327939461121
1668,7037,2214,682032003584274432
1669,3369,1673,682003177596559360
1670,2959,1132,681981167097122816
1671,2639,913,681891461017812993
1672,13677,4437,681694085539872773
1673,1875,488,681679526984871937
1674,2825,1021,681654059175129088
1675,2045,518,681610798867845120
1676,3794,1440,681579835668455424
1677,15331,6399,681523177663676416
1678,1753,303,681340665377193984
1679,9933,4451,681339448655802368
1680,2844,839,681320187870711809
1681,4221,2011,681302363064414209
1682,3399,1051,681297372102656000
1683,3434,1208,681281657291280384
1684,1556,300,681261549936340994
1685,1599,598,681242418453299201
1686,2553,529,681231109724700672
1687,3962,1635,681193455364796417
1688,2591,725,680970795137544192
1689,4869,2176,680959110691590145
1690,3446,1163,680940246314430465
1691,2215,484,680934982542561280
1692,2554,678,680913438424612864
1693,1888,401,680889648562991104
1694,3682,1463,680836378243002368
1695,2313,723,680805554198020098
1696,2529,904,680801747103793152
1697,3057,1144,680798457301471234
1698,2815,783,680609293079592961
1699,3848,1471,680583894916304897
1700,4520,2096,680497766108381184
1701,1829,528,680494726643068929
1702,2704,819,680473011644985345
1703,1548,552,680440374763077632
1704,1555,316,680221482581123072
1705,3029,1289,680206703334408192
1706,2289,559,680191257256136705
1707,4163,1712,680176173301628928
1708,2467,801,680161097740095489
1709,3860,1905,680145970311643136
1710,2452,1041,680130881361686529
1711,2894,1000,680115823365742593
1712,3809,1499,680100725817409536
1713,13652,9748,680085611152338944
1714,2742,962,680070545539371008
1715,17834,7806,680055455951884288
1716,2098,705,679877062409191424
1717,2316,724,679872969355714560
1718,2630,684,679862121895714818
1719,3066,1354,679854723806179328
1720,2536,856,679844490799091713
1721,38711,15357,679828447187857408
1722,3290,1226,679777920601223168
1723,2238,877,679736210798047232
1724,2310,903,679729593985699840
1725,1768,517,679722016581222400
1726,5079,2273,679530280114372609
1727,2829,800,679527802031484928
1728,3602,1407,679511351870550016
1729,3377,1623,679503373272485890
1730,2243,702,679475951516934144
1731,33933,20645,679462823135686656
1732,2538,1323,679405845277462528
1733,22942,8890,679158373988876288
1734,2957,1127,679148763231985668
1735,3164,1273,679132435750195208
1736,6361,2804,679111216690831360
1737,18249,9018,679062614270468097
1738,2406,751,679047485189439488
1739,3009,1347,679001094530465792
1740,2482,1281,678991772295516161
1741,1744,505,678969228704284672
1742,2743,986,678800283649069056
1743,3718,1299,678798276842360832
1744,2964,1008,678774928607469569
1745,3765,1501,678767140346941444
1746,1738,525,678764513869611008
1747,7618,3629,678755239630127104
1748,3990,1863,678740035362037760
1749,5926,2666,678708137298427904
1750,3061,1630,678675843183484930
1751,2182,468,678643457146150913
1752,4251,1723,678446151570427904
1753,5765,2781,678424312106393600
1754,4513,1993,678410210315247616
1755,61709,30208,678399652199309312
1756,1688,458,678396796259975168
1757,1985,459,678389028614488064
1758,2589,987,678380236862578688
1759,1833,589,678341075375947776
1760,1379,292,678334497360859136
1761,12220,6631,678278586130948096
1762,1686,406,678255464182861824
1763,2043,424,678023323247357953
1764,14614,6942,678021115718029313
1765,3619,1827,677961670166224897
1766,1434,445,677918531514703872
1767,5133,2309,677895101218201600
1768,3238,1062,677716515794329600
1769,3595,1562,677700003327029250
1770,1295,348,677698403548192770
1771,2625,916,677687604918272002
1772,3541,1630,677673981332312066
1773,2072,1064,677662372920729601
1774,1993,867,677644091929329666
1775,2269,794,677573743309385728
1776,1367,496,677565715327688705
1777,2580,1267,677557565589463040
1778,7348,3953,677547928504967168
1779,1126,243,677530072887205888
1780,3234,1946,677335745548390400
1781,1436,321,677334615166730240
1782,1152,257,677331501395156992
1783,3851,1631,677328882937298944
1784,1746,586,677314812125323265
1785,1318,449,677301033169788928
1786,2105,766,677269281705472000
1787,3747,1778,677228873407442944
1788,2890,998,677187300187611136
1789,2935,1165,676975532580409345
1790,2333,880,676957860086095872
1791,1375,428,676949632774234114
1792,2297,949,676948236477857792
1793,1800,410,676946864479084545
1794,2200,829,676942428000112642
1795,13461,5336,676936541936185344
1796,3143,1944,676916996760600576
1797,2378,786,676897532954456065
1798,2227,780,676864501615042560
1799,24442,16974,676821958043033607
1800,1909,719,676819651066732545
1801,1501,457,676811746707918848
1802,5274,2181,676776431406465024
1803,3064,1068,676617503762681856
1804,1150,210,676613908052996102
1805,1988,477,676606785097199616
1806,1233,425,676603393314578432
1807,4828,2335,676593408224403456
1808,975,139,676590572941893632
1809,2467,864,676588346097852417
1810,1270,305,676582956622721024
1811,2727,1217,676575501977128964
1812,1980,604,676533798876651520
1813,1597,577,676496375194980353
1814,12303,5068,676470639084101634
1815,1815,726,676440007570247681
1816,1473,373,676430933382295552
1817,2182,591,676263575653122048
1818,1289,320,676237365392908289
1819,79102,33675,676219687039057920
1820,1830,636,676215927814406144
1821,2399,1110,676191832485810177
1822,2021,723,676146341966438401
1823,2260,1261,676121918416756736
1824,2957,1249,676101918813499392
1825,3177,1559,676098748976615425
1826,1383,462,676089483918516224
1827,1724,626,675898130735476737
1828,2243,945,675891555769696257
1829,2513,1037,675888385639251968
1830,4409,1520,675878199931371520
1831,1732,611,675870721063669760
1832,2838,1406,675853064436391936
1833,992,165,675849018447167488
1834,2404,964,675845657354215424
1835,1606,573,675822767435051008
1836,1104,247,675820929667219457
1837,10808,3651,675798442703122432
1838,1700,511,675781562965868544
1839,1221,373,675740360753160193
1840,1991,898,675710890956750848
1841,2095,745,675707330206547968
1842,677,103,675706639471788032
1843,1904,451,675534494439489536
1844,1241,414,675531475945709568
1845,1089,307,675522403582218240
1846,1375,490,675517828909424640
1847,18027,6265,675501075957489664
1848,3299,1396,675497103322386432
