tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,floofer,favorite_count,retweet_count,jpg_url,img_num,p1,p1_dog,p2,p2_dog,p3,p3_dog,dog_type,p1_probability_of_dog,p2_probability_of_dog,p3_probability_of_dog
802239329049477120,,,2016-11-25 19:55:35,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,,,,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",12,10,Loki,None,9897,2931,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo_dog,True,Siberian_husky,True,malamute,True,Not_Defined,0.482498,0.335774,0.134589
801958328846974976,,,2016-11-25 01:18:59,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,,,,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12,10,Ronnie,None,8433,1926,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire_bullterrier,True,American_Staffordshire_terrier,True,Labrador_retriever,True,Not_Defined,0.327887,0.271916,0.247619
801538201127157760,,,2016-11-23 21:29:33,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,,,,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12,10,Wallace,None,8949,2317,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,True,Cardigan,True,Shetland_sheepdog,True,Not_Defined,0.550506,0.306612,0.054229999999999993
801285448605831168,,,2016-11-23 04:45:12,oh h*ck 10/10 https://t.co/bC69RrW559,,,,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10,10,None,None,6623,936,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,minivan,False,beach_wagon,False,convertible,False,Not_Defined,0.21062400000000003,0.918875,0.9354662
801167903437357056,,,2016-11-22 20:58:07,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,,,,https://twitter.com/dog_rates/status/801167903437357056/photo/1,13,10,Milo,None,26792,6716,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker_spaniel,True,Dandie_Dinmont,True,English_setter,True,Not_Defined,0.74022,0.061604499999999986,0.0413314
801115127852503040,,,2016-11-22 17:28:25,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,,,,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",12,10,Bones,None,8814,2352,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,dalmatian,True,English_setter,True,bluetick,True,Not_Defined,0.823356,0.0946019,0.0219534
800751577355128832,,,2016-11-21 17:23:47,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,,,,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12,10,Mauve,None,11456,3120,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,cocker_spaniel,True,miniature_poodle,True,toy_poodle,True,Not_Defined,0.771984,0.07665280000000001,0.0396183
800513324630806528,,,2016-11-21 01:37:04,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,,,,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11,10,Chef,None,14361,3388,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,True,Cardigan,True,Chihuahua,True,Not_Defined,0.8289040000000001,0.167373,0.0007659339999999999
800459316964663297,,,2016-11-20 22:02:27,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,,,,https://twitter.com/dog_rates/status/800459316964663297/photo/1,12,10,None,None,10319,2418,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,teddy,False,ice_bear,False,Christmas_stocking,False,Not_Defined,0.688072,0.815343,0.826771
800388270626521089,,,2016-11-20 17:20:08,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,,,,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12,10,Doc,floofer,12179,3150,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,golden_retriever,True,Pembroke,True,collie,True,Not_Defined,0.35986,0.194207,0.154603
800141422401830912,,,2016-11-20 00:59:15,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,,,,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13,10,Peaches,None,16717,2888,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,golden_retriever,True,kuvasz,True,Labrador_retriever,True,Not_Defined,0.938048,0.0251195,0.0229773
800018252395122689,,,2016-11-19 16:49:49,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,,,,https://twitter.com/dog_rates/status/800018252395122689/video/1,11,10,None,None,31035,14867,https://pbs.twimg.com/ext_tw_video_thumb/800018199223959552/pu/img/3Qp73edtkZO-qWPy.jpg,1,vacuum,False,punching_bag,False,barbell,False,Not_Defined,0.710515,0.756703,0.85637
799757965289017345,,,2016-11-18 23:35:32,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,,,,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",13,10,Sobe,None,9185,2434,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,Border_collie,True,collie,True,Shetland_sheepdog,True,Not_Defined,0.442534,0.288684,0.196399
799422933579902976,,,2016-11-18 01:24:14,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,,,,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12,10,Longfellow,None,8787,2153,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,miniature_pinscher,True,redbone,True,toy_terrier,True,Not_Defined,0.58363,0.276095,0.0185501
799297110730567681,,,2016-11-17 17:04:16,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,,,,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11,10,Jeffrey,None,10836,3131,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,malamute,True,Siberian_husky,True,Eskimo_dog,True,Not_Defined,0.985028,0.00583442,0.00544281
799063482566066176,,,2016-11-17 01:35:54,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,,,,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11,10,Mister,None,8835,2775,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk_terrier,True,Norwich_terrier,True,Australian_terrier,True,Not_Defined,0.334436,0.231573,0.2142030000000001
798933969379225600,,,2016-11-16 17:01:16,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,,,,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12,10,Iroh,None,14392,5055,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian_husky,True,Eskimo_dog,True,malamute,True,Not_Defined,0.703224,0.22935100000000005,0.0443508
798925684722855936,,,2016-11-16 16:28:21,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,,,,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,Shadow,None,8107,1616,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West_Highland_white_terrier,True,cairn,True,Norfolk_terrier,True,Not_Defined,0.539463,0.184897,0.163024
798209839306514432,,,2016-11-14 17:03:50,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,,,,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,Cooper,None,11332,2871,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,True,Shih-Tzu,True,Pomeranian,True,Not_Defined,0.524583,0.102931,0.0978931
797971864723324932,,,2016-11-14 01:18:12,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,,,,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12,10,None,None,12744,3546,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,American_Staffordshire_terrier,True,Chihuahua,True,Staffordshire_bullterrier,True,Not_Defined,0.489845,0.30576,0.0727991
797545162159308800,,,2016-11-12 21:02:38,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,,,,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12,10,Cassie,None,15862,5466,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,True,Cardigan,True,papillon,True,Not_Defined,0.954089,0.033643900000000004,0.00973566
797236660651966464,,,2016-11-12 00:36:46,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,,,,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12,10,Pancake,None,21860,7472,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,collie,True,Border_collie,True,kelpie,True,Not_Defined,0.767005,0.100844,0.0483681
796865951799083009,,,2016-11-11 00:03:42,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,,,,https://twitter.com/dog_rates/status/796865951799083009/photo/1,12,10,Tyr,None,8381,2139,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,Cardigan,True,Boston_bull,True,Pembroke,True,Not_Defined,0.8391290000000001,0.0806985,0.034505
796759840936919040,,,2016-11-10 17:02:03,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,,,,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",11,10,Romeo,None,12973,3448,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American_Staffordshire_terrier,True,Staffordshire_bullterrier,True,Weimaraner,True,Not_Defined,0.463996,0.155566,0.137587
796484825502875648,,,2016-11-09 22:49:15,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,,,,https://twitter.com/dog_rates/status/796484825502875648/photo/1,12,10,None,None,8291,1983,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,cocker_spaniel,True,seat_belt,False,Australian_terrier,True,Not_Defined,0.116924,0.892489,0.0998434
796387464403357696,,,2016-11-09 16:22:22,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,,,,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",12,10,Snicku,None,12048,4696,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,Pekinese,True,Pomeranian,True,Siamese_cat,False,Not_Defined,0.461164,0.28865,0.947577
796149749086875649,,,2016-11-09 00:37:46,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,,,,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,Ruby,None,35400,16153,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,golden_retriever,True,Labrador_retriever,True,seat_belt,False,Not_Defined,0.600276,0.140798,0.9126452
796116448414461957,,,2016-11-08 22:25:27,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,,,,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11,10,None,None,9928,2731,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,Cardigan,True,Pembroke,True,papillon,True,Not_Defined,0.700182,0.260738,0.0171099
796080075804475393,,,2016-11-08 20:00:55,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,,,,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12,10,Yogi,None,9238,2604,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,chow,True,Tibetan_mastiff,True,gibbon,False,Not_Defined,0.973846,0.014109899999999996,0.99764168
796031486298386433,,,2016-11-08 16:47:50,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,,,,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13,10,Daisy,None,11809,4164,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,golden_retriever,True,Labrador_retriever,True,doormat,False,Not_Defined,0.893775,0.0701398,0.99158147
795464331001561088,,,2016-11-07 03:14:10,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,,,,https://twitter.com/dog_rates/status/795464331001561088/video/1,13,10,None,None,54490,26869,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,golden_retriever,True,Chesapeake_Bay_retriever,True,soft-coated_wheaten_terrier,True,Not_Defined,0.193082,0.157927,0.124684
795400264262053889,,,2016-11-06 22:59:35,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,,,,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12,10,Brody,None,11035,3232,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,golden_retriever,True,Labrador_retriever,True,tennis_ball,False,Not_Defined,0.925494,0.0592408,0.99550466
795076730285391872,,,2016-11-06 01:33:58,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,,,,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",11,10,Bailey,None,17749,6117,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,gas_pump,False,harvester,False,swing,False,Not_Defined,0.323561,0.9500047,0.9553404
794926597468000259,,,2016-11-05 15:37:24,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,,,,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12,10,Mack,None,11235,2612,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,teddy,False,bath_towel,False,toy_poodle,True,Not_Defined,0.430434,0.826255,0.0376618
794332329137291264,,,2016-11-04 00:15:59,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,,,,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,Nimbus,None,10451,2980,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,True,malamute,True,Great_Pyrenees,True,Not_Defined,0.988307,0.00490635,0.00290129
794205286408003585,,,2016-11-03 15:51:10,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,,,,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",14,10,Laika,None,10065,3749,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,pedestal,False,fountain,False,brass,False,Not_Defined,0.33734,0.705173,0.9796289
793962221541933056,,,2016-11-02 23:45:19,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,,,,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,Maximus,None,18415,5526,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador_retriever,True,golden_retriever,True,Staffordshire_bullterrier,True,Not_Defined,0.8616510000000001,0.0444618,0.016496700000000003
793845145112371200,,,2016-11-02 16:00:06,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,,,,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,Clark,None,10061,2116,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old_English_sheepdog,True,Bedlington_terrier,True,Kerry_blue_terrier,True,Not_Defined,0.7652770000000001,0.112753,0.0476617
793601777308463104,,,2016-11-01 23:53:02,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,,,,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,Dobby,None,8715,1845,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,miniature_pinscher,True,Chihuahua,True,toy_terrier,True,Not_Defined,0.538981,0.21783,0.0891487
793500921481273345,,,2016-11-01 17:12:16,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,,,,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12,10,Fiona,None,11694,2689,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,golden_retriever,True,Labrador_retriever,True,Chesapeake_Bay_retriever,True,Not_Defined,0.326122,0.219904,0.163366
793286476301799424,,,2016-11-01 03:00:09,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,,,,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13,10,Moreton,None,26930,10369,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Afghan_hound,True,borzoi,True,doormat,False,Not_Defined,0.274637,0.142204,0.890323
793271401113350145,,,2016-11-01 02:00:14,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,,,,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12,10,Dave,None,9435,2659,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Siberian_husky,True,Eskimo_dog,True,Pembroke,True,Not_Defined,0.231695,0.206749,0.0701195
793256262322548741,,,2016-11-01 01:00:05,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,,,,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12,10,None,None,21846,9385,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,basset,True,Walker_hound,True,beagle,True,Not_Defined,0.207622,0.0605742,0.0412205
793241302385262592,,,2016-11-01 00:00:38,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,,,,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,Tucker,None,11514,3704,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,golden_retriever,True,Labrador_retriever,True,cocker_spaniel,True,Not_Defined,0.559308,0.390222,0.0363157
793226087023144960,,,2016-10-31 23:00:11,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",,,,"https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11,10,Juno,None,10745,3225,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,wire-haired_fox_terrier,True,Lakeland_terrier,True,English_springer,True,Not_Defined,0.456047,0.273428,0.0836433
793210959003287553,,,2016-10-31 22:00:04,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,,,,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,Maude,None,9760,3177,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,doormat,False,French_bulldog,True,Boston_bull,True,Not_Defined,0.12556900000000004,0.0187591,0.0151344
793195938047070209,,,2016-10-31 21:00:23,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,,,,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,None,16700,6338,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Labrador_retriever,True,golden_retriever,True,Chihuahua,True,Not_Defined,0.654762,0.0741,0.0423393
793180763617361921,,,2016-10-31 20:00:05,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,,,,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,Newt,None,7558,2238,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Lakeland_terrier,True,Irish_terrier,True,Airedale,True,Not_Defined,0.266824,0.218783,0.13296
793165685325201412,,,2016-10-31 19:00:10,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,,,,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12,10,Benji,None,10275,3138,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,golden_retriever,True,Labrador_retriever,True,doormat,False,Not_Defined,0.946224,0.0364766,0.99764715
793150605191548928,,,2016-10-31 18:00:14,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,,,,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11,10,Nida,None,6752,1929,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian_greyhound,True,bluetick,True,standard_poodle,True,Not_Defined,0.193869,0.16038,0.12598199999999998
793135492858580992,,,2016-10-31 17:00:11,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,,,,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1",13,10,None,None,7054,2801,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,bakery,False,saltshaker,False,teddy,False,Not_Defined,0.26295900000000005,0.9476041,0.9534074
793120401413079041,,,2016-10-31 16:00:13,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",,,,https://twitter.com/dog_rates/status/793120401413079041/photo/1,11,10,Robin,None,13865,4394,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,Labrador_retriever,True,golden_retriever,True,kuvasz,True,Not_Defined,0.7249439999999999,0.169744,0.0355023
792883833364439040,,,2016-10-31 00:20:11,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,,,,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12,10,Bailey,None,12360,4815,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,jack-o'-lantern,False,basketball,False,standard_poodle,True,Not_Defined,0.0006939999999999724,0.999886871,8.31451e-05
792773781206999040,,,2016-10-30 17:02:53,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,,,,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12,10,Monster,None,8037,1895,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire_terrier,True,silky_terrier,True,Australian_terrier,True,Not_Defined,0.912804,0.06782250000000001,0.00445069
792050063153438720,,,2016-10-28 17:07:05,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,,,,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11,10,Remus,None,7853,2024,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,komondor,True,swab,False,Tibetan_terrier,True,Not_Defined,0.942856,0.9472848,0.002743
791672322847637504,,,2016-10-27 16:06:04,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,,,,https://twitter.com/dog_rates/status/791672322847637504/photo/1,13,10,None,None,12836,3528,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,golden_retriever,True,Labrador_retriever,True,kuvasz,True,Not_Defined,0.705092,0.219721,0.015965
791406955684368384,,,2016-10-26 22:31:36,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,,,,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12,10,Levi,None,14353,4634,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,True,Cardigan,True,basenji,True,Not_Defined,0.972629,0.0270259,0.000152502
791312159183634433,,,2016-10-26 16:14:55,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,,,,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12,10,Mabel,None,9609,2859,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,miniature_pinscher,True,toy_terrier,True,Doberman,True,Not_Defined,0.892925,0.0955238,0.00354426
